Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4tJTUbAiWPzDnCMtfGlk9e,"Iffy","Caamp","Caamp",2016-03-08,236348,0,false,jackdutton8,2026-02-15T04:51:03Z,"indie folk,folk","Caamp",0.515,0.294,10,-10.754,1,0.0374,0.793,0.00000834,0.367,0.302,92.829,4
spotify:track:5QLHGv0DfpeXLNFo7SFEy1,"1979 - Remastered 2012","Mellon Collie And The Infinite Sadness (Deluxe Edition)","The Smashing Pumpkins",1995,266200,80,false,jackdutton8,2026-02-15T04:51:03Z,"alternative rock,rock","Virgin Records",0.767,0.787,3,-9.897,1,0.0331,0.0163,0.583,0.0513,0.964,126.879,4
spotify:track:11OFYsUK9EVJsQ6nutH32M,"Here For A Good Time","Here For A Good Time","George Strait",2011-01-01,180266,68,false,jackdutton8,2026-02-15T04:51:03Z,"country,classic country,traditional country,honky tonk","MCA Nashville",0.596,0.768,6,-6.753,1,0.0369,0.0858,0.00000623,0.116,0.532,127.93,4
spotify:track:5jfhLCSIFUO4ndzNRh4w4G,"Burn, Burn, Burn","Burn, Burn, Burn","Zach Bryan",2022-09-08,268856,80,false,jackdutton8,2026-02-15T04:51:03Z,"country,red dirt","Warner Records",0.508,0.296,3,-10.513,1,0.0755,0.897,0.00005,0.11,0.134,82.532,4
spotify:track:6vj2Yz6ezsceXaWmFXwx77,"Moonsmoke","By and By","Caamp",2019-07-26,198346,51,false,jackdutton8,2026-02-15T04:51:03Z,"indie folk,folk","Mom+Pop",0.654,0.303,9,-13.882,0,0.0358,0.784,0.88,0.0822,0.114,120.722,4
spotify:track:2UikqkwBv7aIvlixeVXHWt,"You Should Probably Leave","Starting Over","Chris Stapleton",2020-11-13,213493,84,false,jackdutton8,2026-02-15T04:51:03Z,"country,outlaw country","Mercury Nashville",0.602,0.477,9,-8.425,1,0.032,0.268,0.000031,0.173,0.552,183.89,4
spotify:track:4qjmnM1aYvayCTDd0uuRKH,"Troubadour","Troubadour","George Strait",2008-01-01,176226,67,false,jackdutton8,2026-02-15T04:51:03Z,"country,classic country,traditional country,honky tonk","MCA Nashville",0.567,0.621,11,-6.395,1,0.0261,0.358,0.000577,0.274,0.347,136.092,4
spotify:track:2M38X60UJnupGPbFTkVPNQ,"Neon Moon","Brand New Man","Brooks & Dunn",1991-08-13,261226,79,false,jackdutton8,2026-02-15T04:51:03Z,"country,classic country,acoustic country,honky tonk","Arista Nashville",0.735,0.488,9,-10.56,1,0.026,0.596,0.0000011,0.0949,0.452,102.383,4
spotify:track:2jJdICOkaTipsM9zccfbeS,"See the World","Caamp","Caamp",2016-03-08,138451,0,true,jackdutton8,2026-02-15T04:51:03Z,"indie folk,folk","Caamp",0.423,0.532,1,-10.343,1,0.0296,0.414,0.145,0.083,0.402,133.919,4
spotify:track:5ihS6UUlyQAfmp48eSkxuQ,"Landslide","Fleetwood Mac","Fleetwood Mac",1975-07-11,199493,86,false,jackdutton8,2026-02-15T04:51:03Z,"classic rock,yacht rock,soft rock","Warner Records",0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,4
spotify:track:4mQtXW0vrHC3oTkA1mQsb0,"Operator (That's Not the Way It Feels)","You Don't Mess Around With Jim","Jim Croce",1972-04-01,229706,72,false,jackdutton8,2026-02-15T04:51:03Z,"folk rock,singer-songwriter","R2M",0.687,0.533,7,-8.853,1,0.0314,0.573,0.0000643,0.0844,0.814,130.398,4
spotify:track:2yBzeWs9bf32ad0z4r4rJc,"Big Iron","Western Swing & Waltzes and Other Punchy Songs","Colter Wall",2020-08-28,264866,58,false,jackdutton8,2026-02-15T04:51:03Z,"outlaw country,southern gothic,country,red dirt,alt country,bluegrass,americana","La Honda Records/RCA Records",0.694,0.566,0,-10.608,1,0.0329,0.393,0.00002,0.103,0.723,113.158,3
spotify:track:3VARzdu3UROBHiLQgubcOA,"You Just Don't Exist","Predicts the Future","Plumtree",1997,198666,30,false,jackdutton8,2026-02-15T04:51:03Z,"","Cinnamon Toast",0.658,0.861,5,-8.468,1,0.0332,0.0392,0,0.195,0.965,115.784,4
spotify:track:423o3ZHIaBtGXyhF1uH41a,"Walk of Life","Brothers in Arms","Dire Straits",1985-05-13,252466,69,false,jackdutton8,2026-02-15T04:51:03Z,"classic rock","Warner Records",0.461,0.936,4,-6.866,1,0.109,0.435,0.0000913,0.124,0.804,172.404,4
