Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3AhXZa8sUQht0UEdBJgpGc,"Like a Rolling Stone","Highway 61 Revisited","Bob Dylan",1965-08-30,371713,73,false,jackdutton8,2026-02-15T04:49:59Z,"folk rock,folk,singer-songwriter,roots rock","Columbia",0.482,0.721,0,-6.839,1,0.0321,0.731,0,0.189,0.557,95.263,4
spotify:track:3yn01PcU95PTbiZ3xvop2j,"Call Your Mom","Stick Season (We'll All Be Here Forever)","Noah Kahan",2023-06-09,278670,78,false,jackdutton8,2026-02-15T04:49:59Z,"","Mercury Records/Republic Records",0.485,0.215,0,-12.124,1,0.0348,0.703,0.00000355,0.115,0.159,172.122,4
spotify:track:7ByxizhA4GgEf7Sxomxhze,"All My Love","Stick Season","Noah Kahan",2022-10-14,251510,79,false,jackdutton8,2026-02-15T04:49:59Z,"","Mercury Records/Republic Records",0.666,0.665,2,-7.181,1,0.0534,0.309,0,0.0961,0.474,116.002,4
spotify:track:7aEtlGHoiPAfRB084NiDmx,"Beer Never Broke My Heart","What You See Is What You Get","Luke Combs",2019-11-08,186360,74,false,jackdutton8,2026-02-15T04:49:59Z,"country","River House Artists/Columbia Nashville",0.538,0.863,1,-4.483,1,0.0481,0.0139,0,0.0874,0.637,77.001,4
spotify:track:3yy1OnN0D8Zlq6rfHfJ5UK,"Cocaine Jesus","RKS","Rainbow Kitten Surprise",2015-04-25,229666,70,true,jackdutton8,2026-02-15T04:49:59Z,"","RKS Recordings",0.823,0.361,2,-7.682,1,0.0409,0.142,0,0.303,0.169,119.932,4
spotify:track:6oPDKGwBri4OLQX5IYu02T,"Away From The Mire","Home","Billy Strings",2019-09-27,463653,57,false,jackdutton8,2026-02-15T04:49:59Z,"bluegrass,newgrass,jam band,americana","Rounder",0.379,0.593,6,-9.113,0,0.0295,0.584,0.00547,0.122,0.511,143.207,4
spotify:track:21Ay8Y9Pr91nSauPGtK6MW,"Barely Legal","Is This It","The Strokes",2001-07-30,234693,53,true,jackdutton8,2026-02-15T04:49:59Z,"garage rock,indie rock,alternative rock","RCA Records Label",0.424,0.884,0,-6.286,1,0.0365,0.00326,0.0499,0.0903,0.852,157.813,4
spotify:track:55aK86IrWnMT6XoMwBs5ca,"Follow You to Virgie (Live)","Live on Red Barn Radio I & II","Tyler Childers",2018-06-29,204106,60,false,jackdutton8,2026-02-15T04:49:59Z,"country,outlaw country,red dirt,alt country,texas country,bluegrass","Hickman Holler Records",0.591,0.272,11,-10.749,1,0.0561,0.892,0.0000196,0.629,0.312,72.507,4
spotify:track:5OmumaYiHYXUsYZPGLFTYJ,"Between Love & Hate","Room On Fire","The Strokes",2003-10-28,196573,54,false,jackdutton8,2026-02-15T04:49:59Z,"garage rock,indie rock,alternative rock","RCA Records Label",0.455,0.603,9,-4.919,1,0.0255,0.0000634,0.53,0.0966,0.539,104.179,4
spotify:track:5JlH51YDYsGj2dyEJKKjcN,"Alright","Learn To Live","Darius Rucker",2008-01-01,231920,68,false,jackdutton8,2026-02-15T04:49:59Z,"country","Capitol Nashville",0.601,0.806,7,-4.579,1,0.0345,0.0527,0,0.185,0.711,89.87,4
spotify:track:7qB3O5pjTCpuEpW98jrRHD,"Apple Tree Blues","Lavender Days","Caamp",2022-06-24,212680,29,false,jackdutton8,2026-02-15T04:49:59Z,"indie folk,folk","Mom+Pop",0.537,0.649,8,-10.932,1,0.0308,0.515,0.0641,0.119,0.737,173.027,4
spotify:track:3R0l4ivVzkajiNAYH07ZKl,"Dicked Down in Dallas","Dicked Down in Dallas","Trey Lewis",2020-12-01,201350,13,true,jackdutton8,2026-02-15T04:49:59Z,"country","Trey Lewis",0.51,0.929,6,-4.685,1,0.0456,0.0608,0.00000539,0.101,0.438,122.036,4
spotify:track:2AXY5WABx7NjWw1zb4qCdc,"Cleopatra","Cleopatra","The Lumineers",2016-04-08,201413,74,false,jackdutton8,2026-02-15T04:49:59Z,"folk pop,indie folk","Dualtone Music Group",0.536,0.775,8,-6.765,1,0.0394,0.228,0.000142,0.0947,0.485,151.397,4
spotify:track:3xINh6YqkLfucEtjoa4x7D,"Days Like This","Days Like This","Van Morrison",1995-06,197160,13,false,jackdutton8,2026-02-15T04:49:59Z,"","Legacy Recordings",0.66,0.541,0,-7.851,0,0.0576,0.658,0.00127,0.0928,0.693,93.744,4
spotify:track:6lnnaGN20kl0jEYJSxCgU9,"You Talk Way Too Much","Room On Fire","The Strokes",2003-10-28,186266,54,false,jackdutton8,2026-02-15T04:49:59Z,"garage rock,indie rock,alternative rock","RCA Records Label",0.304,0.971,4,-3.226,1,0.0351,0.0594,0.955,0.0799,0.695,127.856,4
spotify:track:4LiscOwCyL57mYglVgXJDB,"I Keep Going","Caamp","Caamp",2016-03-08,166000,0,false,jackdutton8,2026-02-15T04:49:59Z,"indie folk,folk","Caamp",0.496,0.838,3,-9.342,1,0.0369,0.295,0.0745,0.0994,0.719,141.532,4
spotify:track:3g2gQMeeQAEPztiQKMlGSl,"El Scorcho","Pinkerton","Weezer",1996-09-24,243466,57,false,jackdutton8,2026-02-15T04:49:59Z,"alternative rock","DGC",0.479,0.707,1,-4.968,1,0.0659,0.0471,0,0.0932,0.661,148.092,4
spotify:track:4mQtXW0vrHC3oTkA1mQsb0,"Operator (That's Not the Way It Feels)","You Don't Mess Around With Jim","Jim Croce",1972-04-01,229706,72,false,jackdutton8,2026-02-15T04:49:59Z,"folk rock,singer-songwriter","R2M",0.687,0.533,7,-8.853,1,0.0314,0.573,0.0000643,0.0844,0.814,130.398,4
spotify:track:48nZLOpJOINkICPWpUuhaN,"Universal Sound","Purgatory","Tyler Childers",2017-08-04,221600,66,false,jackdutton8,2026-02-15T04:49:59Z,"country,outlaw country,red dirt,alt country,texas country,bluegrass","Hickman Holler Records",0.672,0.437,5,-9.656,1,0.0368,0.85,0.261,0.107,0.636,101.588,4
