Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4C0P5aJsVTkqXgVeAl83Iy,"June","Big Shot","Briston Maroney",2017-12-08,284226,59,false,okx542uhqu5s1pgeu40zhf97v,2023-09-17T12:13:36Z,"","Canvasback",0.404,0.534,2,-7.968,1,0.0892,0.242,0,0.106,0.0789,164.182,4
spotify:track:3Z2anmIVG8b1GelyeFQdnP,"Maine","Cape Elizabeth","Noah Kahan",2020-05-01,232618,80,false,okx542uhqu5s1pgeu40zhf97v,2023-09-17T12:13:46Z,"","Republic Records",0.533,0.24,6,-9.512,1,0.0424,0.729,0,0.223,0.265,175.486,4
spotify:track:6iWvETAILWAYOdm2DioSEF,"Surefire","Wilderado","Wilderado",2021-10-15,241194,0,false,okx542uhqu5s1pgeu40zhf97v,2023-09-17T12:14:19Z,"","Bright Antenna",0.661,0.703,11,-5.539,1,0.0285,0.0101,0.000439,0.107,0.717,126.008,4
spotify:track:4qA8M5hJn45rtFyWH5Ixar,"Fish and Whistle","Bruised Orange","John Prine",1978,194706,54,false,okx542uhqu5s1pgeu40zhf97v,2023-09-17T12:15:19Z,"americana,folk,singer-songwriter,alt country","Rhino/Elektra",0.724,0.369,7,-15.259,1,0.0422,0.345,0,0.0592,0.86,82.941,4
spotify:track:6nC0OeALgrXNmyFFMGKNqO,"Brackett, WI","Dark Was The Night (Red Hot Compilation)","Bon Iver",2009-02-16,242933,41,false,okx542uhqu5s1pgeu40zhf97v,2023-09-17T12:15:40Z,"","4AD",0.492,0.338,11,-13.964,1,0.0374,0.846,0.753,0.0899,0.191,110.044,4
spotify:track:2s7pyee9w04uQy3cNKzey9,"Mykonos","First Collection 2006-2009","Fleet Foxes",2018-11-09,275306,51,false,okx542uhqu5s1pgeu40zhf97v,2023-09-17T12:15:57Z,"indie folk,folk,indie","Sub Pop Records",0.3,0.452,11,-9.298,1,0.0305,0.395,0.000834,0.137,0.342,82.985,4
spotify:track:4yyg2J2uXOjCtCyT64984C,"Ends of the Earth","Lonesome Dreams","Lord Huron",2012-10-08,284146,1,false,okx542uhqu5s1pgeu40zhf97v,2023-09-17T12:16:20Z,"","IAMSOUND",0.555,0.584,4,-8.667,1,0.0301,0.274,0.0228,0.254,0.41,120.965,4
spotify:track:3SVSjlirwiGk5cepW66iBS,"Lonesome Dreams","Lonesome Dreams","Lord Huron",2012-10-08,255573,0,false,okx542uhqu5s1pgeu40zhf97v,2023-09-17T12:16:25Z,"","IAMSOUND",0.544,0.786,5,-7.441,1,0.0286,0.86,0.0214,0.273,0.505,140.322,4
spotify:track:0QZ5yyl6B6utIWkxeBDxQN,"The Night We Met","Strange Trails","Lord Huron",2015-04-07,208211,7,false,okx542uhqu5s1pgeu40zhf97v,2023-09-17T12:16:33Z,"","IAMSOUND",0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,3
spotify:track:0BdSxc3R86Jw7wOToh19b8,"Love And Regret","Renewal","Billy Strings",2021-09-24,255093,48,false,okx542uhqu5s1pgeu40zhf97v,2023-09-17T12:20:57Z,"bluegrass,newgrass,jam band,americana","Rounder",0.577,0.331,4,-10.618,1,0.0296,0.664,0.000147,0.183,0.325,140.137,4
spotify:track:6CFWS3OAIybkmUQHOZt33S,"Taking Water","Home","Billy Strings",2019-09-27,248146,61,false,okx542uhqu5s1pgeu40zhf97v,2023-09-17T12:21:09Z,"bluegrass,newgrass,jam band,americana","Rounder",0.498,0.656,0,-9.291,1,0.0313,0.4,0.0693,0.116,0.477,126.904,4
spotify:track:348k0fvTj8lMXdkUR7mJZ4,"Watch It Fall","Home","Billy Strings",2019-09-27,276973,57,false,okx542uhqu5s1pgeu40zhf97v,2023-09-17T12:21:14Z,"bluegrass,newgrass,jam band,americana","Rounder",0.562,0.646,4,-8.831,1,0.0293,0.77,0.0067,0.268,0.655,117.174,4
spotify:track:6oPDKGwBri4OLQX5IYu02T,"Away From The Mire","Home","Billy Strings",2019-09-27,463653,57,false,okx542uhqu5s1pgeu40zhf97v,2023-09-17T12:21:19Z,"bluegrass,newgrass,jam band,americana","Rounder",0.379,0.593,6,-9.113,0,0.0295,0.584,0.00547,0.122,0.511,143.207,4
spotify:track:3kipE3F3ghfvZHPxDvbNQF,"Turmoil & Tinfoil","Turmoil & Tinfoil","Billy Strings",2017-09-22,382998,47,false,okx542uhqu5s1pgeu40zhf97v,2023-09-17T12:21:33Z,"bluegrass,newgrass,jam band,americana","Apostol Recording Company",0.372,0.744,10,-8.103,0,0.0326,0.143,0.192,0.218,0.895,133.714,4
spotify:track:0NslHuacjxQYfUTOW3HCIV,"New Slang - 2021 Remaster","Oh, Inverted World (20th Anniversary Remaster)","The Shins",2001-06-19,230866,71,false,okx542uhqu5s1pgeu40zhf97v,2023-09-17T19:17:01Z,"indie,indie pop","Sub Pop Records",0.67,0.403,0,-10.623,1,0.031,0.753,0.0903,0.0858,0.622,129.984,4
spotify:track:0EIS2zaB3aQGtKOvzrodOU,"Wildfire","Blindfaller","Watchhouse",2016-09-30,329893,64,false,okx542uhqu5s1pgeu40zhf97v,2023-09-18T14:00:26Z,"bluegrass,americana,newgrass,folk","Yep Roc Records",0.648,0.352,4,-10.11,1,0.0278,0.692,0.262,0.106,0.173,121.461,4
spotify:track:4ygP2GX8MbCufiYz77XZtl,"And It Spread","I And Love And You","The Avett Brothers",2009-01-01,246986,36,false,okx542uhqu5s1pgeu40zhf97v,2023-09-18T14:03:40Z,"indie folk,folk,newgrass,americana,bluegrass,alt country,folk rock","American Recordings Catalog P&D",0.488,0.51,9,-6.289,1,0.0285,0.0196,0.000305,0.0978,0.304,134.775,4
spotify:track:1N811YTtLlW8N5ie5cPamm,"26","26","Caamp",2018-03-09,235415,4,false,okx542uhqu5s1pgeu40zhf97v,2023-09-18T14:03:59Z,"indie folk,folk","Caamp",0.494,0.341,2,-12.501,1,0.0495,0.662,0.000571,0.0673,0.394,171.21,4
spotify:track:5L7IgwUPhir2FJftGNXJDW,"Heart","Mary (b-sides)","Rainbow Kitten Surprise",2019-05-10,219696,59,false,okx542uhqu5s1pgeu40zhf97v,2023-09-18T14:12:58Z,"","Elektra (NEK)",0.632,0.556,1,-8.851,1,0.12,0.721,0,0.0995,0.385,78.603,4
spotify:track:78NnAw2qrlMrsedXLWLsYj,"Laundry Room","I And Love And You","The Avett Brothers",2009-01-01,291360,51,false,okx542uhqu5s1pgeu40zhf97v,2023-09-18T14:21:29Z,"indie folk,folk,newgrass,americana,bluegrass,alt country,folk rock","American Recordings Catalog P&D",0.363,0.498,11,-8.032,1,0.03,0.472,0.000197,0.164,0.34,149.239,4
spotify:track:5fTFiVfcbwSLpyQ8oHiBXl,"CJ's Van","Locals 2","WILLIS",2017-06-12,171746,0,false,okx542uhqu5s1pgeu40zhf97v,2023-09-19T12:02:47Z,"","WILLIS",0.527,0.682,1,-6.867,0,0.0705,0.0425,0.000926,0.152,0.936,159.527,4
spotify:track:0SyOHG2V9CgMSlebbnyoLJ,"Heart It Races - Cover Version","Heart It Races (Cover Version)","Dr. Dog",2007-06-05,231880,56,false,okx542uhqu5s1pgeu40zhf97v,2023-09-21T02:00:02Z,"","We Buy Gold Records",0.65,0.694,10,-7.435,1,0.0342,0.463,0.134,0.404,0.775,98.611,4
spotify:track:5yChF1crgnZWuQkkcvbCy2,"Dorothy","Singing Saw","Kevin Morby",2016-04-15,308640,32,false,okx542uhqu5s1pgeu40zhf97v,2023-09-21T12:10:11Z,"","Dead Oceans",0.453,0.883,6,-5.256,1,0.0448,0.268,0.296,0.0956,0.227,128.59,4
spotify:track:30l8jqVysaGj7bPcGSVUgD,"Beautiful Strangers","Beautiful Strangers b/w No Place to Fall","Kevin Morby",2016-10-27,375903,55,false,okx542uhqu5s1pgeu40zhf97v,2023-09-21T12:10:21Z,"","Dead Oceans",0.826,0.423,4,-11.127,1,0.0446,0.762,0.0691,0.105,0.891,100.037,4
spotify:track:1uZIL52W5zXEF55fCh5lqP,"Rearrange Us","Rearrange Us","Mt. Joy",2020-06-05,188066,2,false,okx542uhqu5s1pgeu40zhf97v,2023-09-21T12:12:50Z,"","Dualtone Music Group, Inc.",0.792,0.489,9,-7.296,1,0.0263,0.657,0.0205,0.111,0.477,98.973,4
spotify:track:6la3SrbNxWQ9K10OfIQOTr,"Kissing Days (On the Pier)","Oh Sweet Cafe Racer","Sumbuck",2020-09-01,261418,43,false,okx542uhqu5s1pgeu40zhf97v,2023-09-21T12:12:58Z,"","Gjenny Lou Records",0.559,0.527,11,-8.808,1,0.032,0.778,0.0000183,0.109,0.607,127.769,4
spotify:track:2BedHMJWiW5CuiTd2wza1u,"Sad Disco","Shadowglow","flipturn",2022-08-19,227213,0,true,okx542uhqu5s1pgeu40zhf97v,2023-09-21T12:13:27Z,"","Dualtone Music Group",0.722,0.418,9,-8.274,1,0.0319,0.00461,0.76,0.127,0.134,123.028,4
